영화 제목,썸네일,유튜브 제목,어그로표현 있음,내용,자극,의문,THUMB,내용있는어그로,video_id,자극+의문,char
캐스트어웨이,https://i.ytimg.com/vi/EMrrrT5cMb8/hqdefault.jpg,육지로부터    떨어진 무인도에 표류된 남자   대반전 ㄷ;      ,1,1,1,0,1,1,EMrrrT5cMb8,1,9
캐치미이프유캔,https://i.ytimg.com/vi/b7-9JmskA5M/hqdefault.jpg,  천재중딩이 전세계 여자들 꼬시고 다니는 방법 ㅋ,1,1,1,1,1,1,b7-9JmskA5M,2,8
캠걸스,https://i.ytimg.com/vi/IOOV6Z8DuNk/hqdefault.jpg,호구 잡아서 인생역전 하려던 여자 스트리머 최후,1,1,1,1,0,1,IOOV6Z8DuNk,2,7
캠걸스,https://i.ytimg.com/vi/hOv5p-vc1zA/hqdefault.jpg,나랑 똑같이 생긴 여자가 ㅂ방에 나온다면…? 넷플릭스 추천 ,1,1,1,1,1,1,hOv5p-vc1zA,2,7
캠걸스,https://i.ytimg.com/vi/vNRXO3_gUf8/hqdefault.jpg,유명  가 열혈팬을 따로 만난 음음한 이유,1,1,1,1,1,1,vNRXO3_gUf8,2,7
캠걸스,https://i.ytimg.com/vi/JZKV29dyN4U/hqdefault.jpg,시청률 때문에 미쳐버린 외국 ,1,1,1,0,1,1,JZKV29dyN4U,1,4
캡틴마블,https://i.ytimg.com/vi/Z8I293ag6f0/hqdefault.jpg,논란의 중심 속 캡틴 마블,0,0,0,0,0,0,Z8I293ag6f0,0,5
캡틴마블,https://i.ytimg.com/vi/VMSzl68TfU8/hqdefault.jpg,캡틴 마블  불매운동에도 흥할까?  캡틴마블   ,1,0,0,1,1,0,VMSzl68TfU8,1,6
캡틴마블,https://i.ytimg.com/vi/b_PifajVqQ0/hqdefault.jpg,드디어 발표한 캡틴 마블의 힘과 이야기,0,0,0,0,0,0,b_PifajVqQ0,0,6
캡틴아메리카시빌워,https://i.ytimg.com/vi/-YcPn3C0t9A/hqdefault.jpg,시빌워 캡틴아메리카의 죽음  마블의  루머,0,1,0,0,1,0,-YcPn3C0t9A,0,5
캡틴아메리카시빌워,https://i.ytimg.com/vi/4jUWZbGfHcA/hqdefault.jpg,캡틴아메리카 시빌워 너 알고있니?,1,0,0,1,1,0,4jUWZbGfHcA,1,4
커뮤터,https://i.ytimg.com/vi/AJkuQz7aBg8/hqdefault.jpg,제어 불가 테러 열차 속  슈트 최강자 리암 니슨 형님의 또 다른 액션 대작!      ,1,1,1,0,1,1,AJkuQz7aBg8,1,16
커뮤터,https://i.ytimg.com/vi/lH2qiwGm3ko/hqdefault.jpg,이제부터 매일 타는 통근열차를 조심해야 하는 이유     ,1,0,0,1,1,0,lH2qiwGm3ko,1,7
커뮤터,https://i.ytimg.com/vi/zz82h97jtmU/hqdefault.jpg,암살의 달인에게 딱 걸리는 영화,0,0,0,0,0,0,zz82h97jtmU,0,5
컨저링1,https://i.ytimg.com/vi/ad53Wy6kBxQ/hqdefault.jpg,실화라서 더 무서운 유령의 집 이야기      ,0,1,0,0,0,0,ad53Wy6kBxQ,0,9
컨저링2,https://i.ytimg.com/vi/A9GFRpMO-Is/hqdefault.jpg,또 또 봐도 재밌는  가족끼리도 볼만한 그 공포영화    ,1,0,1,0,1,0,A9GFRpMO-Is,1,9
케빈에대하여,https://i.ytimg.com/vi/BNFJPJbgs9A/hqdefault.jpg,한 아기가 싸이코패스가 되어가는 과정,0,1,0,0,1,0,BNFJPJbgs9A,0,5
케빈에대하여,https://i.ytimg.com/vi/HR04iXbTdD4/hqdefault.jpg,사이코패스로 태어나버린 아이   ,0,1,0,0,0,0,HR04iXbTdD4,0,3
코드8,https://i.ytimg.com/vi/t7_m11bPbdY/hqdefault.jpg,만볼트 전기능력자가 범죄자로 길러지면 벌어지는 일,1,1,0,1,0,1,t7_m11bPbdY,1,6
코드8,https://i.ytimg.com/vi/Mboy3HEAugQ/hqdefault.jpg,사람들에게 개무시당하던 백수에게 숨겨진 어마무시한 능력,1,1,1,1,1,1,Mboy3HEAugQ,2,6
코드8,https://i.ytimg.com/vi/ZpwIZ70doBA/hqdefault.jpg,초능력자들보다 미래 과학이 더 발달하면 벌어지는 일,1,1,0,1,0,1,ZpwIZ70doBA,1,7
코드8,https://i.ytimg.com/vi/xAe8OO4lfDs/hqdefault.jpg,과학의 발달로 생활고에 시달리는 초능력자들  ㅠㅠ,0,0,0,0,1,0,xAe8OO4lfDs,0,5
코렐라인,https://i.ytimg.com/vi/SASvKtMhz6Q/hqdefault.jpg,최소 년에 한번씩은 보게 되는 기괴하고 소름끼치는 띵작   코렐라인 ,1,0,1,0,0,0,SASvKtMhz6Q,1,8
코어,https://i.ytimg.com/vi/zsjiI4Skok4/hqdefault.jpg,지구 내부  까지 핵폭탄을 들고 내려가면 벌어지는 일,1,1,0,1,1,1,zsjiI4Skok4,1,8
코요테어글리,https://i.ytimg.com/vi/JTlAq4r5QQU/hqdefault.jpg,남자들의 밤을 지배하는 여자들,0,0,0,0,1,0,JTlAq4r5QQU,0,4
코요테어글리,https://i.ytimg.com/vi/h53F5_Z0cuU/hqdefault.jpg,완벽한 그녀에게 딱한가지 부족한 것,1,1,0,1,1,1,h53F5_Z0cuU,1,5
콘스탄틴,https://i.ytimg.com/vi/twGK3yQFH4w/hqdefault.jpg,미국판 퇴마사가 악마를 때려잡는 법,1,1,1,1,1,1,twGK3yQFH4w,2,5
콘스탄틴,https://i.ytimg.com/vi/ddesvJPwcS4/hqdefault.jpg,진짜 넷플릭스에서 사라지기 전에 꼭봐야하는 영화,1,0,1,0,0,0,ddesvJPwcS4,1,6
콘스탄틴,https://i.ytimg.com/vi/uRTooAEJ-KM/hqdefault.jpg,“급 악마”들을 맨손으로 때려잡는 미친 인간 ㅋ,1,1,1,0,1,1,uRTooAEJ-KM,1,7
콜,https://i.ytimg.com/vi/Sxww_2Qa_Y0/hqdefault.jpg,넷플릭스가 정말 작정하고 만든 한국 영화,1,0,1,0,1,0,Sxww_2Qa_Y0,1,6
콜드체이싱,https://i.ytimg.com/vi/vemgeNCIG6Q/hqdefault.jpg,가족을 죽인 살인마와 마주한 리암니슨    ,0,1,0,0,1,0,vemgeNCIG6Q,0,6
콜드체이싱,https://i.ytimg.com/vi/w4BjaCjFazg/hqdefault.jpg,길거리에서 시체로 장난치는 마약조직을 깨부시는 방법,1,1,1,1,1,1,w4BjaCjFazg,2,6
콜드체이싱,https://i.ytimg.com/vi/xRSbUcsGPCs/hqdefault.jpg,죽인 소년이 하필 리암 니슨 아들이었던 갱단의 최후  콜드체이싱 ,1,1,0,1,0,1,xRSbUcsGPCs,1,9
콜로니아,https://i.ytimg.com/vi/TXYOmEYBmaU/hqdefault.jpg,      탈출 불가능한 사이비 종교에 스스로 들어가 온갖 수치스러운 일을 버틴 여자,0,1,0,0,1,0,TXYOmEYBmaU,0,13
콜로니아,https://i.ytimg.com/vi/crCbOiEdnZg/hqdefault.jpg,남자만 있는 사이비집단 소굴에 미녀 신도가 들어오면 벌어지는 일,1,1,0,1,1,1,crCbOiEdnZg,1,9
콜로니아,https://i.ytimg.com/vi/OEIybQFYuCI/hqdefault.jpg, 실화  남자친구를 잡아간 선교단체의 끔찍한 실체     ,1,1,1,1,0,1,OEIybQFYuCI,2,6
콜롬비아나,https://i.ytimg.com/vi/wFirvZE8vIo/hqdefault.jpg,아무 것도 모르던 아이가 무결점 킬러로 성장하는 영화,0,1,0,0,0,0,wFirvZE8vIo,0,8
콜롬비아나,https://i.ytimg.com/vi/PYHPXH_5XYA/hqdefault.jpg,화끈 여전사의 통쾌 액션 끝판왕! 부모 잃은 소녀의 가장 철저한 복수극!      ,1,1,1,0,1,1,PYHPXH_5XYA,1,13
콜롬비아나,https://i.ytimg.com/vi/31CDhgXNNJk/hqdefault.jpg,가족이 살해당한 그녀의 거침없이 통쾌한 복수     ,1,1,1,0,1,1,31CDhgXNNJk,1,6
콜오브와일드,https://i.ytimg.com/vi/jpBbuviJeIE/hqdefault.jpg,대형견을 키워야 하는 이유,1,0,0,1,0,0,jpBbuviJeIE,1,4
콜오브와일드,https://i.ytimg.com/vi/3wxtvNRs1ZA/hqdefault.jpg,늑대들까지 짱먹어버리는 상위  강아지의 정체,1,1,1,1,1,1,3wxtvNRs1ZA,2,5
콩스컬아일랜드,https://i.ytimg.com/vi/6nTiOtk-ivM/hqdefault.jpg,콩 스컬아일랜드   는 좋지만 굳이 이 배우들이 필요했나?,1,0,0,1,1,0,6nTiOtk-ivM,1,8
콩스컬아일랜드,https://i.ytimg.com/vi/v-_5NFICfz0/hqdefault.jpg,건물크기의 괴수들을 한곳에 모아두면 벌어지는 일,1,1,0,1,0,1,v-_5NFICfz0,1,6
쿵푸허슬,https://i.ytimg.com/vi/KJjcxHo6Jmc/hqdefault.jpg,너 잘못 걸렸어 숨은 무림고수 등장?,1,1,1,1,1,1,KJjcxHo6Jmc,2,6
"쿵푸허슬KungFuHustle,2005",https://i.ytimg.com/vi/NdujCSp9s9w/hqdefault.jpg,      거지가 절대 무림 고수가 되면 벌어지는 일  주성치   ,1,1,1,1,1,1,NdujCSp9s9w,2,10
퀸스갬빗,https://i.ytimg.com/vi/Do-glnLVKlo/hqdefault.jpg,정말   넷플릭스에서 아직도 이걸 안 봤다고? 시청률 위,1,0,1,1,1,0,Do-glnLVKlo,2,8
퀸스갬빗,https://i.ytimg.com/vi/eCR5mD4mGEQ/hqdefault.jpg,살 소녀가 로 고등학생과 겨뤄 이길 수 있는 유일한 종목,1,1,1,0,1,1,eCR5mD4mGEQ,1,10
퀸스갬빗,https://i.ytimg.com/vi/GGR2kKftYK8/hqdefault.jpg,전세계   천재들의 두뇌 싸움,1,1,1,0,0,1,GGR2kKftYK8,1,5
퀸카로살아남는법,https://i.ytimg.com/vi/7YPwL7wl99o/hqdefault.jpg,입학 하자마자 일찐들과 어울리게 되면 벌어지는 일      ,1,1,1,1,1,1,7YPwL7wl99o,2,8
퀸카로살아남는법,https://i.ytimg.com/vi/ML_oY-UVWzw/hqdefault.jpg,“ 급 헐리웃 여배우”들이 역대급으로 섹시하게 나온 레전드 영화,1,0,1,0,1,0,ML_oY-UVWzw,1,8
퀸카로살아남는법,https://i.ytimg.com/vi/XJcRZvIsOV0/hqdefault.jpg,미국 아싸도 화장실에서 밥 먹는다,1,1,1,0,0,1,XJcRZvIsOV0,1,5
퀸카로살아남는법1,https://i.ytimg.com/vi/0LlL3WapfbY/hqdefault.jpg,퀸카가 되는법이 궁금해??  하이틴영화              ,1,1,0,1,1,1,0LlL3WapfbY,1,4
퀸카로살아남는법2,https://i.ytimg.com/vi/MGTVY16fcOc/hqdefault.jpg,만원 줄테니 내딸과 친구해라구요 ?? 학교생활 쉽지않네 진짜      하이틴영화           ,1,1,0,1,1,1,MGTVY16fcOc,1,9
큐브1997,https://i.ytimg.com/vi/FChYNvei50o/hqdefault.jpg,출구없는 큐브에서 일안에 살아남는 방법,1,1,0,1,1,1,FChYNvei50o,1,5
크레이지,https://i.ytimg.com/vi/CQCDSOs93eA/hqdefault.jpg,사람의 뇌를 조종해 미치게 만드는 치사율  의 바이러스  ,0,1,0,0,1,0,CQCDSOs93eA,0,8
크레이지,https://i.ytimg.com/vi/BAeFTwhmg2k/hqdefault.jpg,전염병으로 인해 봉쇄된 마을   ,0,1,0,0,0,0,BAeFTwhmg2k,0,4
크레이지,https://i.ytimg.com/vi/MnG71Hit5Yk/hqdefault.jpg, 공포영화  평화로운 마을을 뒤덮은 광기 바이러스,0,1,0,0,1,0,MnG71Hit5Yk,0,6
"크레이지,스튜피드,러브",https://i.ytimg.com/vi/68mOLJLwH_0/hqdefault.jpg,너무 웃겨서 지구까지 뿌신다는 전설의 병맛영화 ㅋ,1,0,1,0,1,0,68mOLJLwH_0,1,7
크레이지리치아시안,https://i.ytimg.com/vi/6Bs5WuYZMhs/hqdefault.jpg,하루만에 억 써버리는 초갑부의 사치 인생,1,1,1,0,1,1,6Bs5WuYZMhs,1,6
크레이지리치아시안,https://i.ytimg.com/vi/MLohXPQ_l2I/hqdefault.jpg,재벌 세와 연애하면 벌어지는 환상적인 일   ,1,1,0,1,0,1,MLohXPQ_l2I,1,6
크레이지리치아시안,https://i.ytimg.com/vi/jn5FXnZQivo/hqdefault.jpg,영국 호텔 직원이 동양인이라고 무시하자 그냥 호텔을 사버리는 싱가폴 위 부자  ㅋ,1,1,1,0,1,1,jn5FXnZQivo,1,12
크레이지리치아시안,https://i.ytimg.com/vi/pCSqHB4J2Gk/hqdefault.jpg,서양인들을 매료시킨 동양 커플,1,0,1,0,0,0,pCSqHB4J2Gk,1,4
크로니클,https://i.ytimg.com/vi/rh6U6PdmFlE/hqdefault.jpg,괴롭힘 당하던 소년에게 초능력이 생긴다면?!    ,1,1,0,1,1,1,rh6U6PdmFlE,1,6
크로니클,https://i.ytimg.com/vi/NmosdFC1vP0/hqdefault.jpg,갑자기 염동력을 얻게된 왕따 고등학생이 벌인 행동,1,1,0,1,1,1,NmosdFC1vP0,1,7
크로니클,https://i.ytimg.com/vi/OC6lr1sRG74/hqdefault.jpg,아무나 초능력이 생기면 안되는 이유     ,1,1,0,1,1,1,OC6lr1sRG74,1,5
크로니클2012,https://i.ytimg.com/vi/ryzj08ZKs8Y/hqdefault.jpg,초능력을 갖게된 학폭피해자가 모조리 쓸어버리는 영화  ㄷ,1,1,1,0,1,1,ryzj08ZKs8Y,1,7
크리드2,https://i.ytimg.com/vi/fDCblshsp8Q/hqdefault.jpg,세계 최강의 흑형을 건드린 백형,1,1,1,0,0,1,fDCblshsp8Q,1,5
크리드2,https://i.ytimg.com/vi/aq8UFYw2BEI/hqdefault.jpg,천조국 복싱 챔피언에게 도전한 불곰국 주먹왕,1,1,1,0,0,1,aq8UFYw2BEI,1,6
클라우스,https://i.ytimg.com/vi/BZn5rbToDnQ/hqdefault.jpg,크리스마스에 꼭 봐야하는 영화   ,1,0,1,0,0,0,BZn5rbToDnQ,1,4
클레멘타인,https://i.ytimg.com/vi/XrSeJ9ZPVjs/hqdefault.jpg,암세포가 암걸려서 돌아가셨다는 그 전설의 띵작  ,1,0,1,0,1,0,XrSeJ9ZPVjs,1,6
클로버필드10번지,https://i.ytimg.com/vi/hTK1luJlGGk/hqdefault.jpg,사이코패스가 만든 지하벙커에 갇히게 된 여자   ,0,1,0,0,1,0,hTK1luJlGGk,0,6
클로버필드10번지,https://i.ytimg.com/vi/0kkwstkSKVs/hqdefault.jpg,지구종말로 지하실에서 함께 살게된 남녀,0,1,0,0,0,0,0kkwstkSKVs,0,5
클로젯,https://i.ytimg.com/vi/T74kg51i9KI/hqdefault.jpg,    한국공포영화중에 아동학대 당한 아이들이 복수하는 내용의 영화,0,0,0,0,1,0,T74kg51i9KI,0,8
클로젯,https://i.ytimg.com/vi/1tF0Tuiwboo/hqdefault.jpg,간혹 혼자서 열리는 벽장에 다가가면 안되는 이유  ,1,1,0,1,1,1,1tF0Tuiwboo,1,7
클로젯,https://i.ytimg.com/vi/RSwxUxb5u0I/hqdefault.jpg,하정우  김남길 주연 미스터리 신작 클로젯!,0,0,0,0,1,0,RSwxUxb5u0I,0,6
클로즈,https://i.ytimg.com/vi/OFxshTQY8MA/hqdefault.jpg,“재산 조” 재벌 딸을 건드리면 안되는 이유   ㄷ,1,1,1,1,1,1,OFxshTQY8MA,2,8
클로즈,https://i.ytimg.com/vi/3soKSW-Vp6c/hqdefault.jpg,어마무시한 재벌 가문의 상속녀를 납치하면 벌어지게 되는 일,1,1,1,1,1,1,3soKSW-Vp6c,2,8
클루리스,https://i.ytimg.com/vi/VehQpKjarSc/hqdefault.jpg,년대 얼짱이 뒷목 잡게 만든 영화,1,1,1,0,0,1,VehQpKjarSc,1,6
클루리스,https://i.ytimg.com/vi/hVEk2fCDNPk/hqdefault.jpg,진짜 좋아하는사람과 뜨밤을 보내야하는 이유!  하이틴영화     클루리스           ,1,1,1,1,0,1,hVEk2fCDNPk,2,6
클릭,https://i.ytimg.com/vi/btioyQJeJc8/hqdefault.jpg,시간정지 초능력을 가진 남자가 벌인 짓   ㄷ,1,1,1,1,1,1,btioyQJeJc8,2,7
클릭,https://i.ytimg.com/vi/MmIfz5Zi4F0/hqdefault.jpg,한방만을 노리는 인생들을 위해 추천하는 영화,0,0,0,0,1,0,MmIfz5Zi4F0,0,6
키싱부스,https://i.ytimg.com/vi/ilT5uTbu5LU/hqdefault.jpg,정말 사랑할수밖에 없는 영화  하이틴영화     영화            ,1,0,1,0,1,0,ilT5uTbu5LU,1,5
키싱부스,https://i.ytimg.com/vi/JblVJBGVr1M/hqdefault.jpg,교복 바지가 찢어진 여고딩에게 벌어진 일,1,1,0,1,1,1,JblVJBGVr1M,1,6
키싱부스,https://i.ytimg.com/vi/P8Da-jrBGvU/hqdefault.jpg,방학동안 폭풍성장한 여고생이 키스를 팔면 벌어지는 일?  키싱부스  편 몰아보기 ,1,1,0,1,1,1,P8Da-jrBGvU,1,10
키싱부스,https://i.ytimg.com/vi/ACKBCl4bZS4/hqdefault.jpg,여고생의 첫경험은 얼마에 팔릴까   ㄷ,1,0,1,1,1,0,ACKBCl4bZS4,2,5
키싱부스1,https://i.ytimg.com/vi/6H33soPVSQQ/hqdefault.jpg,재업  정말 사랑할수밖에 없는 영화  하이틴영화     영화     ,1,0,1,0,1,0,6H33soPVSQQ,1,5
키싱부스2,https://i.ytimg.com/vi/XTQ_k8GKgGw/hqdefault.jpg,키싱부스 다시 돌아온 넷플릭스 하이틴 영화의 정점      ,1,0,1,0,1,0,XTQ_k8GKgGw,1,8
키싱부스2,https://i.ytimg.com/vi/3L7_CFFp2Qo/hqdefault.jpg,남녀 주인공들이 실제로 사귀다 깨져서 못 나올뻔 한 키싱 부스 ,0,0,0,0,1,0,3L7_CFFp2Qo,0,11
키싱부스2,https://i.ytimg.com/vi/KGgB5fZhrgY/hqdefault.jpg,장거리 연애를 하면 생길 수 있는 일 부  넷플릭스 하이틴위영화  하이틴영화     ,1,1,0,1,1,1,KGgB5fZhrgY,1,10
킬러의보디가드,https://i.ytimg.com/vi/hE5e2cvpHnk/hqdefault.jpg,명을 암살한 킬러를 죽일 수 없는 이유    ,1,1,0,1,0,1,hE5e2cvpHnk,1,8
킬러의보디가드,https://i.ytimg.com/vi/MZ9nu11pOz8/hqdefault.jpg,세계 최고의 킬러랑 보디가드가 팀 먹으면 생기는 일     ,1,1,1,1,0,1,MZ9nu11pOz8,2,8
킬러의보디가드,https://i.ytimg.com/vi/umcLyt6SsJM/hqdefault.jpg,두  급 배우들이 숨쉴틈없이 펼치는 유쾌하고 화끈한 역대급 명작  코믹 액션의 정석을 제대로 보여주는 영화       ,1,0,1,0,1,0,umcLyt6SsJM,1,17
킬러인하이스쿨,https://i.ytimg.com/vi/BgZlK8c-Vvg/hqdefault.jpg,킬러학교에서 자란 살인병기 소녀가 평범한 고등학교에 가면 벌어지는 일,1,1,1,1,1,1,BgZlK8c-Vvg,2,9
킬러인하이스쿨,https://i.ytimg.com/vi/XxS0_h4m8aI/hqdefault.jpg,힘을 숨기고 있던 존예 전학생을 괴롭힌 일진의 최후  ㄷ ,1,1,1,1,1,1,XxS0_h4m8aI,2,9
킬링이브,https://i.ytimg.com/vi/IxDdL04P4kM/hqdefault.jpg,급 싸이코패스 킬러와 상위   무개념 초딩이 만나면 벌어지는 일  ,1,1,1,1,1,1,IxDdL04P4kM,2,10
킬링이브,https://i.ytimg.com/vi/-XTaj20I4Us/hqdefault.jpg,싸이코패스한테 싸이코패스라고 했을때 상상도 못했던 반응,1,1,1,1,1,1,-XTaj20I4Us,2,6
킬빌,https://i.ytimg.com/vi/OJDPW7zHSQc/hqdefault.jpg,영화 역사상 역대급 병맛영화로 알려진  급영화,1,0,1,0,1,0,OJDPW7zHSQc,1,6
킹덤,https://i.ytimg.com/vi/Q_wjONifN2A/hqdefault.jpg,보면 국뽕 차올라 미치는 한국 좀비영화에만 있다는 이것,1,0,1,1,1,0,Q_wjONifN2A,2,8
킹덤,https://i.ytimg.com/vi/DfmPXiuMXEA/hqdefault.jpg,좀비 보고 놀랐다 배두나 보고 더 놀란다는 그 드라마,0,0,0,0,1,0,DfmPXiuMXEA,0,9
킹덤시즌2,https://i.ytimg.com/vi/bTj2zt9B9xQ/hqdefault.jpg,인간 수육 먹고 바이러스에 감염된 사람들이 더 배고파지면 생기는 일,1,1,0,1,1,1,bTj2zt9B9xQ,1,10
킹덤오브헤븐,https://i.ytimg.com/vi/NwFU683Jowo/hqdefault.jpg,기독교와 이슬람교의전쟁이 년이 넘도록 계속되는 진짜 이유,1,1,0,1,0,1,NwFU683Jowo,1,7
킹아서,https://i.ytimg.com/vi/HlpgJNOGmS8/hqdefault.jpg,복수를 위해 힘을 숨기고 화류계에서 살던 소년이 검 한자루로 제국의 왕이 되는 영화      ,0,1,0,0,1,0,HlpgJNOGmS8,0,15
킹아서:제왕의검2017,https://i.ytimg.com/vi/LAPdPdyT97Q/hqdefault.jpg,전설의 검을 뽑는자  왕이 될것이다      ,0,1,0,0,1,0,LAPdPdyT97Q,0,6
킹콩2005,https://i.ytimg.com/vi/HRs1KWfYNzA/hqdefault.jpg,미친미모의 여자를 잘못건드린 충격적 원시괴수들의 최후,1,0,1,1,0,0,HRs1KWfYNzA,2,6
타우,https://i.ytimg.com/vi/Uv3P22PYKyg/hqdefault.jpg,신에게 도전한 미친 과학자의 발명품,1,0,1,0,1,0,Uv3P22PYKyg,1,5
타우,https://i.ytimg.com/vi/jRX65tEDdzw/hqdefault.jpg,미녀들을 납치하여 뇌를 개조시키는 어느 박사의 미친정체,1,0,1,1,0,0,jRX65tEDdzw,2,7
타우,https://i.ytimg.com/vi/jbU5kTRBAY4/hqdefault.jpg,사이코패스 연구원이 벌인 끔찍한 실험   ,1,1,1,0,1,1,jbU5kTRBAY4,1,5
타우,https://i.ytimg.com/vi/yyJVqVBAzC4/hqdefault.jpg,사람 입 막고 뇌를 열어본 미친 과학자의 실험,1,1,1,0,0,1,yyJVqVBAzC4,1,8
타이거하우스,https://i.ytimg.com/vi/a_9gIYNcddM/hqdefault.jpg,      몰래 온 손님이 많은 집   스릴러,0,1,0,0,1,0,a_9gIYNcddM,0,8
타이거하우스,https://i.ytimg.com/vi/dlzBOGMb9y0/hqdefault.jpg,명의 강도와 한 방에 감금된 여자,0,1,0,0,0,0,dlzBOGMb9y0,0,6
타이머,https://i.ytimg.com/vi/vEtv7ZAUhPg/hqdefault.jpg,      인생의 마지막 사랑이 누군지 알려주는 타이머가 개발되면 생기는 일,1,1,0,1,1,1,vEtv7ZAUhPg,1,11
타이타닉,https://i.ytimg.com/vi/cl6uiNfzLZ0/hqdefault.jpg,부자와 거지의 금지된 사랑?!,1,1,0,1,1,1,cl6uiNfzLZ0,1,4
타이타닉,https://i.ytimg.com/vi/VNrYnjMWIVo/hqdefault.jpg,바닷속에 잠겨버린 두 남녀의 슬픈 이야기  실화      ,0,1,0,0,0,0,VNrYnjMWIVo,0,7
타이탄,https://i.ytimg.com/vi/0IZ0Bg5-NPE/hqdefault.jpg,인간을 ㅈ밥이라고 무시했던 신들의 최후,1,1,1,1,1,1,0IZ0Bg5-NPE,2,5
타이탄,https://i.ytimg.com/vi/pCWW3gIIt0U/hqdefault.jpg,신에게 빡친 인간이 신급 사기템 전부 모아오면 벌어지는 일,1,1,1,1,0,1,pCWW3gIIt0U,2,9
타이탄의분노,https://i.ytimg.com/vi/jyUbz2Kel6I/hqdefault.jpg,반인반신은 신이 아니라며 덤빈 괴물들의 최후,1,1,1,1,0,1,jyUbz2Kel6I,2,6
타이탄의분노,https://i.ytimg.com/vi/RaMj_Oe9HkM/hqdefault.jpg,신급 힘을 가진 인간을 무시한 거인들의 최후,1,1,1,1,1,1,RaMj_Oe9HkM,2,7
타짜,https://i.ytimg.com/vi/ooouq9EuzUE/hqdefault.jpg,    이 장면만 봐도 알수 있는 레전드 띵작 영화,1,0,1,0,1,0,ooouq9EuzUE,1,9
타짜,https://i.ytimg.com/vi/vEorMZJCauo/hqdefault.jpg,년만에 타짜 곽철용이 뜬 이유   아이언 드래곤   응수좌   명대사   광고   영화해설     버거킹,1,0,0,1,1,0,vEorMZJCauo,1,18
타짜3,https://i.ytimg.com/vi/_XsFSPZhAt4/hqdefault.jpg,타짜는 왜 손목이 잘리는가,1,0,0,1,1,0,_XsFSPZhAt4,1,4
택시운전사,https://i.ytimg.com/vi/oCb5-QqSzUk/hqdefault.jpg,  시민을 죽이고 고문한 가해자 이야기,0,1,0,0,0,0,oCb5-QqSzUk,0,6
택시운전사,https://i.ytimg.com/vi/os0KHQmG5pg/hqdefault.jpg,군함도와 너무 비교되는 이 영화  택시운전사 ,0,0,0,0,1,0,os0KHQmG5pg,0,6
터널,https://i.ytimg.com/vi/_FkEWsyb5I8/hqdefault.jpg,영화 터널   없는   #,0,0,0,0,1,0,_FkEWsyb5I8,0,6
터널,https://i.ytimg.com/vi/rsxeVNrrjKk/hqdefault.jpg,한국에 역사상 최악의 재난이 벌어진다면?,1,1,1,1,0,1,rsxeVNrrjKk,2,5
터미널,https://i.ytimg.com/vi/SmG7MMoCQgw/hqdefault.jpg,미국의 급 보안을 뚫어버린 전설의 노숙자  실화 ㅋ ,1,1,1,0,1,1,SmG7MMoCQgw,1,8
터미널,https://i.ytimg.com/vi/ccrZOWAV-Pc/hqdefault.jpg,노숙하다 대기업 연봉 받게 된 남자,0,1,0,0,1,0,ccrZOWAV-Pc,0,6
터미널,https://i.ytimg.com/vi/zGPHPOF-eJg/hqdefault.jpg,살인청부업자의 딸을 건드리면 벌어지는 일  지림주의 ,1,1,1,1,1,1,zGPHPOF-eJg,2,6
터미네이터-제니시스,https://i.ytimg.com/vi/dRlJBqMh6Xo/hqdefault.jpg,한국배우 이병헌을 헐리웃  급 배우로 만들어준 레전드 영화,1,0,1,0,1,0,dRlJBqMh6Xo,1,8
터미네이터1,https://i.ytimg.com/vi/m5uYcR4bpog/hqdefault.jpg,년만에 재회한  전설의 누님과        행님,1,0,1,0,1,0,m5uYcR4bpog,1,7
터미네이터1,https://i.ytimg.com/vi/wnNpgtQ1Oas/hqdefault.jpg,    자신의 사랑을 찾으러 타임머신을 타고 과거로 간 남자,0,1,0,0,1,0,wnNpgtQ1Oas,0,9
터미네이터:다크페이트,https://i.ytimg.com/vi/adSBs5Axd3U/hqdefault.jpg,정말    이 로봇이 또 돌아왔다고?,1,1,0,1,0,1,adSBs5Axd3U,1,5
터미네이터다크페이트,https://i.ytimg.com/vi/zKeK6vtHKvg/hqdefault.jpg,최강이 되어 돌아온 전신 병기 엔도스켈레톤,1,1,1,0,0,1,zKeK6vtHKvg,1,6
터미네이터다크페이트,https://i.ytimg.com/vi/UUT6j0hJfZU/hqdefault.jpg,터미네이터 다크페이트가 실망스러운 이유     ,1,0,0,1,1,0,UUT6j0hJfZU,1,5
턱시도,https://i.ytimg.com/vi/5ljcVodosbU/hqdefault.jpg,월 수입 천만원 택시기사가 해야 할 일,1,0,1,1,1,0,5ljcVodosbU,2,7
테이큰,https://i.ytimg.com/vi/cc1xoHVOv-A/hqdefault.jpg,테이큰 아빠는 총 몇명이나 죽였을까  ? 세보았다  ,1,0,0,1,1,0,cc1xoHVOv-A,1,6
테이큰,https://i.ytimg.com/vi/gg8eaIotfs4/hqdefault.jpg,전설의 특수요원 딸을 납치하면 벌어지는 일 ㅋ,1,1,1,1,1,1,gg8eaIotfs4,2,7
테이킹,https://i.ytimg.com/vi/H-6lEsEI0Ok/hqdefault.jpg, 공포영화  내가 아직도 니 엄마로 보이니?      ,1,1,0,1,1,1,H-6lEsEI0Ok,1,7
